CallingNumber,CalledNumber,CallDate,Day,CallTime,CallDuration,CallerCity,CallerPostCode,CallerSurname,CallerForename,CalledCity,CalledPostCode,CalledSurname,CalledForename
329462000000,325221000000,9/10/2017,1,7:39:09 AM,39:00:00,Brussels,1000,HANCER,MASS BREAGH,Stockholm,112 52,MCCOY,SPENCER
329479000000,325221000000,6/16/2016,5,7:31:10 PM,24:00:00,Brussels,1000,FURRINNO,ZHIER,Stockholm,111 29,CLARK,LACEY
329417000000,325221000000,2/18/2017,7,8:16:48 PM,27:00:00,Brussels,1000,PIT,SHAVER,Frankfurt,60386,WEAVER,LUCIA
329419000000,325221000000,4/30/2017,1,11:54:46 PM,34:00:00,Brussels,1000,SERNDET,SYREA,Frankfurt,60308,HALL,AMBER
329444000000,325221000000,3/7/2016,2,10:22:32 AM,15:00,Brussels,1000,HANCER,MASS BREAGH,Frankfurt,60308,ARMSTRONG,HUGA
329440000000,325221000000,8/19/2017,7,8:19:30 AM,18:00,Brussels,1000,FURRINNO,ZHIER,Moscow,105043,SHELTON,FRANKIE
329493000000,325221000000,6/16/2017,6,3:54:35 PM,36:00:00,Brussels,1201,HARPWOD,KERA,Riga,1004,DOYLE,JESSIE
329496000000,325221000000,10/21/2017,7,7:44:11 AM,26:00:00,Brussels,1201,HARPWOD,THARMISTHA,Lyon,69009,BIRD,JESSIE
329438000000,325221000000,4/19/2017,4,2:48:46 PM,11:00,Brussels,1201,HARPWOD,DILRUBA DANEKKA,Stockholm,112 57,DREW,AMBER
329432000000,325221000000,11/2/2016,4,12:05:47 PM,54:00:00,Brussels,1201,HARPWOD,SUSHAMMA,Frankfurt,60433,DOYLE,FRANKIE
329489000000,325221000000,1/17/2016,1,11:27:37 PM,55:00:00,Brussels,1201,HARPWOD,UTON JAYDA,Birmingham,B5 5TR,MULLINS,JESSIE
322227000000,325220000000,4/21/2016,5,7:35:09 AM,57:00:00,Brussels,1000,STEATON,SHAMIMA,Birmingham,B5 5TR,BIRD,ESME
322229000000,325220000000,9/14/2016,4,3:59:07 PM,34:00:00,Brussels,1000,COOGERR,SHAMIMA,Oslo,154,MARTIN,FRANKIE
322254000000,325220000000,8/15/2016,2,10:29:19 AM,30:00:00,Brussels,1000,GEGGA,POONISH,Riga,1004,CLARK,AMBER
322250000000,325220000000,10/21/2016,6,3:17:48 AM,44:00:00,Brussels,1000,PENFIELDS,BLABIR TAHBERT,Riga,1004,WEAVER,FRANKIE
322203000000,325220000000,4/18/2016,2,8:49:32 AM,59:00:00,Brussels,1000,BENZIE,OHHN-TALIA,Stockholm,114 60,WILLIAMSON,HARRY
322206000000,325226000000,1/5/2017,5,8:47:10 PM,50:00:00,Brussels,1000,CHELLEY,ARIAN,Moscow,123100,GRAHAM,HUGA
322268000000,325226000000,2/21/2016,1,8:03:50 PM,36:00:00,Brussels,1000,AKATHAR,GURCHRAN,Birmingham,B2 4BJ,LAWRENCE,FRANKIE
322262000000,325226000000,7/12/2017,4,2:35:09 AM,1:00,Brussels,1040,PETITTI,EYVITCH,Prague,119 00,BIRD,HARRY
322279000000,325226000000,10/2/2016,1,11:05:42 PM,46:00:00,Brussels,1000,HSTEHH,MACKAY,Turin,10134,LAWRENCE,LACEY
322217000000,325226000000,2/9/2017,5,2:50:19 AM,55:00:00,Brussels,1150,SERVAN,NAI-XIU,Birmingham,B2 4BJ,WILLIAMSON,ZAKARIA
322219000000,325226000000,5/30/2016,2,7:38:55 PM,25:00:00,Brussels,1150,BRUUNGARDT,CANNOCK,Stockholm,112 52,SHELTON,JESSIE
322244000000,325226000000,7/3/2017,2,9:40:56 PM,37:00:00,Brussels,1044,COLVILE,ATAMA,Frankfurt,60386,HARVEY,HARRY
322240000000,325226000000,3/11/2017,7,5:28:05 AM,47:00:00,Brussels,1040,KHALL,SANNOMM,Riga,1019,MCCOY,ZAKARIA
322293000000,325226000000,9/16/2016,6,5:00:31 PM,30:00:00,Brussels,1040,BANDELL,LACRESIA,Moscow,105077,WEAVER,HUGA
322296000000,325226000000,12/20/2016,3,9:49:27 AM,32:00:00,Brussels,1040,ALRADHWAN,RATILAE,Birmingham,B5 5TR,WEAVER,LISA
322238000000,325226000000,5/26/2016,5,4:59:39 PM,0:00,Brussels,1110,BADHAN,SHAKINA,Prague,128 00,ROGERS,ANISA
322232000000,325226000000,9/3/2017,1,10:12:54 PM,9:00,Brussels,1044,CROUSS,LOIRRE ESP ZOLIAH,Frankfurt,60313,WILLIAMSON,LISA
322289000000,325226000000,1/2/2016,7,9:47:16 PM,45:00:00,Brussels,1083,CORKER,DOLMINDER,Frankfurt,60313,GRAHAM,YASIN
322527000000,325226000000,5/11/2016,4,8:42:24 PM,33:00:00,Brussels,1044,JERA,ELLESEO,Moscow,105043,ROGERS,HUGA
322529000000,325226000000,2/19/2017,1,6:52:50 AM,10:00,Brussels,1044,CEYNEY,SANGIB FAKHR,Stockholm,112 57,CLARK,CIARAN
322554000000,325226000000,6/5/2016,1,7:11:04 AM,35:00:00,Brussels,1000,ZAKAR,ROHAMA,Stockholm,113 53,ROSALES,LUCIA
322550000000,325226000000,5/4/2017,5,3:59:18 PM,41:00:00,Brussels,1044,DHINGRA,FOZINA SARUI,Frankfurt,60316,DOYLE,SPENCER
322503000000,325225000000,7/29/2016,6,8:13:34 AM,41:00:00,Brussels,1083,HADLANDS,JOHDL,Oslo,150,WHEELER,HUGA
322504000000,325225000000,5/28/2016,7,6:00:41 AM,53:00:00,Brussels,1083,BAKE,AAZIRA,Stockholm,111 29,LAWRENCE,SYLVIA
322504000000,325225000000,1/22/2016,6,8:54:12 AM,14:00,Brussels,1083,MCCANONN,LINDSY,Birmingham,B2 4AY,DREW,ESME
322504000000,325225000000,9/29/2016,5,12:47:31 AM,21:00,Brussels,1083,BEHL,ATAMA,Birmingham,B2 4BJ,WHEELER,LISA
322503000000,325225000000,12/8/2016,5,10:04:17 PM,52:00:00,Brussels,1083,TAEW,ILLIRIAN,Turin,10121,CLARK,KYE
322503000000,325225000000,10/27/2017,6,6:07:19 PM,24:00:00,Brussels,1000,BATHO,UPJET,Riga,1013,WILLIAMSON,CIARAN
322504000000,325225000000,4/9/2017,1,5:23:18 AM,22:00,Brussels,1044,MCHAALE,RANNJEEV,Riga,1019,RAY,LISA
322504000000,325225000000,7/27/2016,4,6:28:14 AM,54:00:00,Brussels,1044,CHIAPPETTA,JETESH,Prague,101 00,MULLINS,HUGA
322503000000,325225000000,9/5/2016,2,4:43:49 PM,18:00,Brussels,1110,MCCAVVAN,TOAWABBAR,Riga,1013,MARTIN,FRANKIE
322503000000,325225000000,2/16/2017,5,1:11:05 PM,12:00,Brussels,1000,CIULO,KAMALJET,Stockholm,114 60,SHELTON,CIARAN
322507000000,325225000000,3/12/2016,7,9:34:19 PM,31:00:00,Brussels,1082,BARRUGH,ERKER,Prague,119 00,HARVEY,LISA
322507000000,325225000000,6/2/2017,6,10:04:37 AM,31:00:00,Brussels,1110,KUSMAUL,WAQAL TIRATH,Moscow,123100,RAY,CIARAN
322507000000,325225000000,12/7/2016,4,12:28:22 AM,47:00:00,Brussels,1000,GHAGHASI,KYUNGAE,Moscow,123100,MULLINS,HARRY
322508000000,325226000000,9/11/2016,1,1:38:01 PM,0:00,Brussels,1000,ANANTHARACHAGAN,CHRISTNA LEIB,Moscow,105120,HARVEY,YASIN
322508000000,325225000000,5/9/2016,2,10:26:55 AM,37:00:00,Brussels,1120,EKE,MAJWAARA,Oslo,154,SHELTON,LACEY
322508000000,325225000000,2/17/2017,6,6:26:43 AM,51:00:00,Brussels,1000,ANINGTON,JILLIAN AKHTER,Birmingham,B2 4BJ,CLARK,YASIN
322508000000,325226000000,3/26/2017,1,1:42:06 AM,6:00,Brussels,1000,MCGRANDLES,ATOL,Turin,10138,WILLIAMSON,SYLVIA
322508000000,325226000000,3/2/2017,5,5:39:33 PM,21:00,Brussels,1044,GUADIRI,MADDEX,Moscow,103274,WILLIAMSON,KYE
322508000000,325226000000,7/28/2017,6,3:02:07 AM,36:00:00,Brussels,1044,BRRENI,AVVAN,Stockholm,112 57,MCCOY,LAYTON
322507000000,325226000000,5/15/2017,2,2:00:11 AM,0:00,Brussels,1044,LOWDER,QUINTA,Prague,101 00,DOYLE,SYLVIA
322507000000,325226000000,4/18/2016,2,5:55:39 PM,35:00:00,Brussels,1000,ALAGNA,TAJENDER,Prague,104 00,MEYER,LACEY
322507000000,325225000000,11/14/2016,2,9:47:25 AM,20:00,Brussels,1000,GICK,ITZEN,Prague,128 00,MEYER,ZAKARIA
322507000000,325225000000,8/5/2016,6,2:53:10 AM,38:00:00,Brussels,1082,BROPHY,JAROMIR,Birmingham,B4 6DZ,WHEELER,AMBER
322507000000,325225000000,3/30/2016,4,1:39:16 AM,54:00:00,Brussels,1000,DEWANGAN,AXTEEN,Prague,109 00,MCCOY,FRANKIE
322508000000,325225000000,1/3/2017,3,1:20:20 PM,37:00:00,Brussels,1000,FAKKERZADA,NYMONE,Stockholm,111 29,WILLIAMSON,ZAKARIA
322508000000,325225000000,11/10/2016,5,12:13:52 PM,15:00,Brussels,1110,HITZ,GHUKHAM,Oslo,154,WILLIAMSON,SPENCER
322507000000,325221000000,11/17/2016,5,9:23:56 PM,31:00:00,Brussels,1170,FAKE,JENCKS,Oslo,10,SHELTON,ABBY
322507000000,325221000000,4/16/2016,7,2:05:12 PM,58:00:00,Brussels,1170,GAITHER,JAGPAUL,Moscow,103274,WHEELER,LAYTON
322508000000,325221000000,11/23/2016,4,7:56:58 PM,17:00,Brussels,1083,ALUMS,ATHIAAN,Lyon,69009,CLARK,LUCIA
322508000000,325221000000,7/26/2016,3,1:51:16 AM,46:00:00,Brussels,1000,BRUMPTON,RANJANBEN,Prague,119 00,WHEELER,HASAN
322508000000,325221000000,1/7/2016,5,6:05:32 AM,45:00:00,Brussels,1110,GASCOYNE,SEJAAD,Turin,10134,GRAHAM,SPENCER
322507000000,325221000000,5/15/2017,2,9:16:56 AM,46:00:00,Brussels,1150,BIGWODD,HAAMYOUN,Stockholm,111 29,WILLIAMSON,KYE
322507000000,325221000000,5/7/2016,7,11:06:50 PM,50:00:00,Brussels,1000,CHATTURVEDI,MADDALYN,Birmingham,B2 4BJ,WEAVER,SPENCER
322509000000,325222000000,3/19/2016,7,5:28:40 PM,12:00,Brussels,1000,HEDDINGER,LEBEDGA,Frankfurt,60433,GRAHAM,KYE
322509000000,325222000000,4/11/2017,3,5:49:39 PM,14:00,Brussels,1050,CARIS,KARSON,Birmingham,B2 4BJ,BIRD,LISA
322510000000,325222000000,7/28/2016,5,11:00:48 AM,43:00:00,Brussels,1000,GOLDINGAY,AREENTZZ,Frankfurt,60386,WILLIAMSON,SYLVIA
322510000000,325222000000,3/17/2017,6,12:00:44 PM,48:00:00,Brussels,1083,AMRIN,KWON,Turin,10134,RAY,HASAN
322510000000,325222000000,2/6/2016,7,2:15:24 AM,42:00:00,Brussels,1040,ANSELDA,NED,Riga,1004,ROSALES,LAYTON
322510000000,325222000000,8/25/2016,5,7:37:18 PM,13:00,Brussels,1170,GAITHER,JAGPAUL,Turin,10121,CLARK,HARRY
322510000000,325222000000,1/24/2017,3,4:00:21 AM,52:00:00,Brussels,1044,KNATUN,IOLANDA,Stockholm,113 53,ARMSTRONG,ZAKARIA
322510000000,325222000000,6/30/2016,5,2:20:38 PM,13:00,Brussels,1083,CADORET,SHIVV,Riga,1013,BIRD,CIARAN
322510000000,325222000000,1/27/2017,6,6:39:24 PM,7:00,Brussels,1000,SACKUR,AJAYPAR,Oslo,184,RAY,SPENCER
322509000000,325222000000,8/6/2017,1,1:39:49 AM,24:00:00,Brussels,1000,GUIMOND,MHAIRI,Frankfurt,60433,DREW,LISA
322509000000,325222000000,7/16/2016,7,10:51:57 AM,21:00,Brussels,1000,MORRICK,INSE KORA,Lyon,69008,ROGERS,HUGA
322509000000,325222000000,6/22/2017,5,7:36:49 AM,27:00:00,Brussels,1000,COLCLOUGH,BRONSON,Moscow,105120,MEYER,LUCIA
322509000000,325222000000,6/23/2017,6,12:46:01 AM,2:00,Brussels,1083,DANDER,KALB,Riga,1019,MEYER,CIARAN
322510000000,325222000000,9/27/2017,4,11:44:00 PM,19:00,Brussels,1000,BAHRKEE,SHOFIKUR,Stockholm,114 60,RAY,SPENCER
322510000000,325222000000,12/14/2016,4,5:11:03 PM,58:00:00,Brussels,1000,CAMPUZANO,ARIELE,Stockholm,114 60,MEYER,CIARAN
322510000000,325222000000,1/31/2016,1,5:56:00 AM,23:00,Brussels,1083,MCLEVER,CLEMSON,Oslo,154,DREW,LISA
322509000000,325221000000,5/26/2017,6,10:16:16 AM,48:00:00,Brussels,1200,COLTHARD,ASHKANE,Turin,10138,LAWRENCE,YASIN
322509000000,325221000000,7/7/2016,5,3:32:25 PM,51:00:00,Brussels,1000,GARZONN,KASSUM,Birmingham,B2 4AY,SHELTON,ZAKARIA
322510000000,325221000000,8/24/2017,5,1:44:06 AM,20:00,Brussels,1000,ASHWOD,MARRIBEL,Stockholm,112 52,WEAVER,SYLVIA
322510000000,325221000000,6/4/2017,1,5:59:37 AM,5:00,Brussels,1000,JANGHERA,CHIRISTOPHER,Stockholm,112 57,MEYER,SYLVIA
322509000000,325221000000,5/10/2017,4,9:41:03 AM,38:00:00,Brussels,1000,BAYTON,JASTAL,Oslo,150,WHEELER,ABBY
322509000000,325221000000,6/20/2016,2,1:19:02 AM,48:00:00,Brussels,1083,ALUMS,ATHIAAN,Stockholm,113 53,SHELTON,AMBER
322508000000,325221000000,3/19/2016,7,11:44:44 PM,35:00:00,Brussels,1000,SHOMAKHY,RATAR UTON,Birmingham,B5 5TR,WHEELER,HUGA
322508000000,325221000000,10/17/2016,2,12:34:29 PM,1:00,Brussels,1081,SUBHA,FIORENZO,Birmingham,B2 4AY,BIRD,FELIX
322508000000,325221000000,11/13/2017,2,3:37:43 PM,25:00:00,Brussels,1110,DEVORE,DOLVIS,Frankfurt,60386,HALL,HARRY
322509000000,325221000000,5/22/2017,2,8:45:10 AM,40:00:00,Brussels,1000,MATHEWSON,JASWANDER,Turin,10138,BIRD,CIARAN
322509000000,325221000000,9/16/2016,6,11:58:30 PM,19:00,Brussels,1120,JETHNA,EXDOL,Oslo,150,WEAVER,ABBY
322509000000,325221000000,9/18/2017,2,2:18:26 AM,0:00,Brussels,1000,BONINN,OKATAKYIE,Moscow,105120,CLARK,JESSIE
322509000000,325221000000,10/12/2016,4,7:59:58 PM,26:00:00,Brussels,1000,ANDRINGA,UTON UTT,Prague,101 00,HALL,FELIX
322509000000,325222000000,6/29/2016,4,7:54:02 PM,25:00:00,Brussels,1000,PULINER,JOUWAD,Stockholm,113 53,HALL,YASIN
322509000000,325222000000,10/1/2016,7,6:48:53 PM,55:00:00,Brussels,1000,BIRRINGER,ALVINDER,Birmingham,B4 6DZ,BIRD,YASIN
322508000000,325222000000,1/12/2016,3,6:04:06 AM,23:00,Brussels,1083,COWSERR,RUSTANA,Riga,1013,WHEELER,ANISA
322508000000,325222000000,3/28/2016,2,4:15:00 PM,9:00,Brussels,1201,SHIBER,LEODEGRANCE,Stockholm,112 52,LAWRENCE,LAYTON
322508000000,325221000000,3/25/2017,7,2:23:58 AM,14:00,Brussels,1083,TAEW,ILLIRIAN,Stockholm,114 60,WHEELER,HARRY
322508000000,325221000000,11/2/2017,5,5:27:26 AM,0:00,Brussels,1083,MCCANONN,LINDSY,Moscow,123100,LAWRENCE,FRANKIE
322508000000,325221000000,4/4/2016,2,5:27:00 AM,48:00:00,Brussels,1083,ALUMS,ATHIAAN,Stockholm,112 52,ARMSTRONG,ZAKARIA
322509000000,325221000000,4/20/2017,5,12:37:05 PM,5:00,Brussels,1110,GENTILI,NADAH,Stockholm,113 53,WILLIAMSON,ZAKARIA
322509000000,325221000000,12/31/2017,1,3:39:54 AM,8:00,Brussels,1150,HANCER,SMAJL,Prague,128 00,DREW,YASIN
322508000000,325221000000,9/12/2016,2,12:43:48 PM,35:00:00,Brussels,1150,KOROOMA,RAJNIE,Prague,109 00,GRAHAM,HARRY
322508000000,325221000000,2/10/2017,6,10:44:40 PM,35:00:00,Brussels,1120,JACQUEST,GURDACSHAN,Stockholm,112 52,BIRD,AMBER
322509000000,325221000000,11/10/2017,6,10:07:40 PM,11:00,Brussels,1120,GUMERRE,HAFEZA,Oslo,150,ROGERS,FRANKIE
322509000000,325221000000,7/26/2017,4,9:37:39 AM,50:00:00,Brussels,1120,JACQUEST,GURDACSHAN,Riga,1013,SHELTON,AMBER
322509000000,325221000000,8/3/2017,5,5:04:25 PM,0:00,Brussels,1120,GUMERRE,HAFEZA,Oslo,184,MULLINS,HUGA
322508000000,325221000000,5/5/2017,6,1:57:47 PM,46:00:00,Brussels,1180,BOEDIGHEIMER,NHUNG,Lyon,69005,WEAVER,SPENCER
322508000000,325221000000,5/13/2017,7,8:08:07 PM,32:00:00,Brussels,1180,HALANG,SEIGNOUR,Frankfurt,60308,ARMSTRONG,HUGA
322502000000,325221000000,5/7/2016,7,5:37:06 PM,19:00,Brussels,1000,FIRSTBROK,JIMOH,Oslo,10,HARVEY,KYE
322502000000,325221000000,10/9/2016,1,10:37:14 AM,34:00:00,Brussels,1201,FLOO,IHRIG,Riga,1019,CLARK,AMBER
322503000000,325222000000,10/23/2017,2,12:11:37 PM,3:00,Brussels,1000,GOATMAN,RAJJANY,Stockholm,112 52,DOYLE,FELIX
322503000000,325222000000,12/3/2017,1,8:57:26 PM,2:00,Brussels,1150,CUBOON,DEVY,Lyon,69004,MARTIN,KYE
322503000000,325222000000,6/26/2016,1,12:15:54 AM,29:00:00,Brussels,1150,BIROS,DOROTHEA,Moscow,123100,MARTIN,ABBY
322503000000,325222000000,4/16/2017,1,1:18:12 AM,0:00,Brussels,1150,GROUNDS,RANJANBEN,Stockholm,112 52,MEYER,KYE
322503000000,325222000000,8/19/2017,7,12:28:58 PM,7:00,Brussels,1000,PRESTWOD,ARVINDEER,Moscow,105077,MULLINS,LISA
322503000000,325222000000,5/13/2017,7,3:46:50 AM,23:00,Brussels,1120,JETHNA,EXDOL,Frankfurt,60313,MEYER,YASIN
322503000000,325222000000,8/31/2016,4,7:23:43 AM,0:00,Brussels,1000,BINTA,DEMBO,Moscow,105077,ROGERS,LISA
322502000000,325222000000,7/31/2017,2,10:58:44 PM,33:00:00,Brussels,1000,FIARRON,SOJOWAN,Turin,10121,ROSALES,ABBY
322502000000,325221000000,11/15/2017,4,4:02:50 AM,1:00,Brussels,1083,LBIITI,JULIENE,Prague,101 00,HARVEY,YASIN
322502000000,325221000000,3/7/2016,2,8:54:42 PM,27:00:00,Brussels,1083,MELIKIAN,MIRIHAASANULA,Frankfurt,60386,WILLIAMSON,ABBY
322502000000,325221000000,12/20/2017,4,4:29:38 AM,58:00:00,Brussels,1000,KRANTIC,ARLIA SARUI,Stockholm,111 29,WILLIAMSON,SYLVIA
322503000000,325221000000,12/8/2016,5,6:53:43 PM,14:00,Brussels,1000,LETITA,EIRYL,Moscow,103274,MULLINS,HASAN
322503000000,325221000000,7/16/2016,7,2:49:37 AM,16:00,Brussels,1000,HUMAR,FRANCETTA ARMENDARIZ,Prague,128 00,MEYER,ESME
322503000000,325221000000,1/4/2016,2,9:33:13 AM,8:00,Brussels,1000,MORRICK,LISBON,Prague,104 00,WHEELER,HUGA
322502000000,325256000000,5/2/2017,3,7:26:31 AM,47:00:00,Brussels,1110,BOROWIEC,ABALAT,Turin,10121,HALL,YASIN
322502000000,325256000000,10/24/2017,3,5:31:28 PM,12:00,Brussels,1110,REDMILE,VALABHDIAS,Lyon,69005,SHELTON,HUGA
322503000000,325256000000,12/31/2017,1,12:53:07 PM,47:00:00,Brussels,1000,LOBUCZEK_PRACHI,VERARJUUN,Stockholm,112 57,HALL,YASIN
322503000000,325256000000,5/28/2016,7,7:51:22 AM,13:00,Brussels,1000,GASWANT,BARTOLOMEJ,Oslo,184,GRAHAM,SPENCER
322502000000,325256000000,7/28/2017,6,5:36:58 PM,30:00:00,Brussels,1000,POPOLIZIO,SIGWALT PERRAM,Frankfurt,60386,WILLIAMSON,LAYTON
322502000000,325256000000,5/11/2017,5,9:23:10 AM,53:00:00,Brussels,1000,ALEXSANDROWICZ,LATONDRA LEYNA,Oslo,10,MEYER,FELIX
322500000000,325256000000,12/4/2017,2,4:39:24 AM,55:00:00,Brussels,1180,KENELY,SYREL,Stockholm,114 60,ROSALES,SYLVIA
322500000000,325257000000,8/14/2017,2,7:51:38 PM,7:00,Brussels,1000,HAMIDVIC-B24972,ZULKARNEN,Lyon,69004,SHELTON,LACEY
322500000000,325257000000,6/18/2017,1,2:27:44 PM,26:00:00,Brussels,1040,TIMI,BHUPPENDER,Birmingham,B5 5TR,MCCOY,SPENCER
322501000000,325257000000,2/27/2017,2,1:47:59 PM,58:00:00,Brussels,1040,ESTABROOKS,KAVIKA,Stockholm,112 57,LAWRENCE,AMBER
322501000000,325257000000,1/31/2017,3,8:10:51 AM,1:00,Brussels,1000,A'LINNIA,PEPITA,Frankfurt,60433,RAY,LACEY
322501000000,325257000000,5/21/2017,1,6:48:26 PM,47:00:00,Brussels,1150,CAIRE,SHALESIA,Moscow,105043,RAY,KYE
322501000000,325257000000,3/25/2016,6,3:11:46 PM,41:00:00,Brussels,1150,COMPTOON,SHEINNTA,Moscow,103274,DOYLE,ESME
322501000000,325257000000,5/19/2016,5,10:38:38 PM,39:00:00,Brussels,1180,KIRWANN,MARTENA,Moscow,105120,ROSALES,LAYTON
322501000000,325257000000,10/7/2016,6,9:18:01 AM,46:00:00,Brussels,1082,GUBTA,AVERNEEL,Turin,10129,MARTIN,ABBY
322500000000,325257000000,4/10/2017,2,1:41:41 PM,17:00,Brussels,1082,KLEEIS,MADJA,Oslo,10,CLARK,ABBY
322500000000,325257000000,1/24/2017,3,12:01:38 PM,36:00:00,Brussels,1000,BASCHALIDIS,NAZRAH FAKHR,Stockholm,112 57,DOYLE,LISA
322500000000,325257000000,6/21/2017,4,10:16:54 PM,6:00,Brussels,1000,MULAMMY,GARBIINA,Lyon,69002,ROGERS,LACEY
322500000000,325257000000,2/18/2017,7,10:52:10 AM,39:00:00,Brussels,1000,BEKDSHITT,APOLONIUSZ,Turin,10138,HARVEY,KYE
322500000000,325257000000,12/21/2016,4,3:51:18 AM,19:00,Brussels,1083,BARTELOMME,LEISA,Birmingham,B5 4RT,MARTIN,LUCIA
322501000000,325257000000,2/24/2016,4,8:50:03 AM,49:00:00,Brussels,1000,BINNERSLEY,AMALYEE,Birmingham,B2 4AY,WHEELER,LUCIA
322501000000,325257000000,4/5/2016,3,9:41:25 AM,58:00:00,Brussels,1000,LICHTENWALNER,ROSALE,Riga,1004,MEYER,AMBER
322500000000,325257000000,12/7/2016,4,5:07:02 AM,47:00:00,Brussels,1120,BOSNJAK,REJOICE,Oslo,154,LAWRENCE,HUGA
322500000000,325257000000,7/6/2016,4,8:55:28 PM,17:00,Brussels,1000,KARBBAL,SHIKITA,Lyon,69005,SHELTON,FRANKIE
322501000000,325257000000,5/5/2017,6,7:20:27 PM,50:00:00,Brussels,1170,ABUBUKAR,RANAJJIT,Lyon,69004,BIRD,YASIN
322501000000,325257000000,11/18/2016,6,2:39:16 AM,19:00,Brussels,1110,DIERKER,ALZBETA,Stockholm,112 57,LAWRENCE,HARRY
322501000000,325256000000,7/5/2017,4,11:02:35 PM,29:00:00,Brussels,1110,JOICCE,SURYHA,Riga,1019,LAWRENCE,LISA
322500000000,325256000000,2/15/2017,4,3:05:20 PM,21:00,Brussels,1000,KEHR,SHAEM ESHAM,Moscow,105077,CLARK,ANISA
322500000000,325256000000,4/4/2016,2,1:27:26 AM,17:00,Brussels,1000,ONN-ALM,INGAL,Birmingham,B4 6DZ,HALL,FRANKIE
322505000000,325256000000,7/14/2016,5,3:37:36 PM,43:00:00,Brussels,1000,SODHU,GHAZALE,Riga,1004,BIRD,ZAKARIA
322505000000,325256000000,8/1/2017,3,1:31:02 PM,41:00:00,Brussels,1000,GISBOURNE,SHIK,Lyon,69009,MCCOY,JESSIE
322506000000,325256000000,1/4/2016,2,4:38:35 AM,29:00:00,Brussels,1000,GISBOURNE,ARDJAN,Riga,1013,LAWRENCE,FELIX
322506000000,325256000000,4/12/2016,3,9:51:05 AM,45:00:00,Brussels,1000,CARDAL,MABBOR,Riga,1019,DOYLE,SYLVIA
322506000000,325256000000,12/10/2016,7,3:21:03 AM,37:00:00,Brussels,1000,CHATHAS,ERLAND,Birmingham,B2 4AY,DREW,FRANKIE
322506000000,325256000000,7/6/2016,4,1:23:18 PM,20:00,Brussels,1000,SIRODIICDIMOV,JANET,Stockholm,113 53,ROSALES,HASAN
322506000000,325256000000,3/15/2016,3,7:51:07 PM,11:00,Brussels,1110,MACKNAMARA,ABYGAIL,Birmingham,B2 4BJ,MARTIN,LISA
322506000000,325256000000,8/31/2016,4,11:20:39 AM,12:00,Brussels,1110,BRENON,LEEAD,Birmingham,B2 4AY,DREW,FRANKIE
322506000000,325256000000,9/15/2016,5,9:09:12 AM,46:00:00,Brussels,1083,VIJJU,KAARDO,Oslo,159,GRAHAM,SPENCER
322505000000,325256000000,12/13/2016,3,6:29:39 PM,35:00:00,Brussels,1180,DIXENS,CHONGAN,Turin,10138,MEYER,LAYTON
322505000000,325256000000,6/19/2016,1,8:11:41 AM,34:00:00,Brussels,1180,NEIM,HEPPET,Stockholm,114 60,MEYER,LUCIA
322505000000,325257000000,5/30/2016,2,11:37:41 AM,24:00:00,Brussels,1083,BARRUGH,TALAB,Moscow,105120,CLARK,ANISA
322505000000,325257000000,9/9/2017,7,1:32:07 PM,49:00:00,Brussels,1110,NERWEL,IHRIG,Stockholm,113 53,RAY,KYE
322506000000,325257000000,4/26/2017,4,11:54:34 AM,6:00,Brussels,1200,KHARAWAL,LATAF,Birmingham,B2 4AY,RAY,SPENCER
322506000000,325257000000,7/7/2017,6,8:28:45 PM,32:00:00,Brussels,1110,QU-MOSEINI,ERRMER,Turin,10138,SHELTON,LAYTON
322506000000,325256000000,6/29/2017,5,11:04:36 PM,33:00:00,Brussels,1083,PHAT,MELVIIS,Birmingham,B2 4BJ,LAWRENCE,LUCIA
322505000000,325256000000,8/27/2017,1,7:14:48 AM,12:00,Brussels,1083,RUPRAA,ESEMAYY,Prague,128 00,WEAVER,FELIX
322505000000,325256000000,7/20/2017,5,8:48:56 PM,38:00:00,Brussels,1000,DEWANGAN,AXTEEN,Oslo,150,WILLIAMSON,ABBY
322506000000,325256000000,11/4/2017,7,5:37:59 PM,52:00:00,Brussels,1000,NYLAND,MYVANWY,Stockholm,112 57,MCCOY,CIARAN
322506000000,325256000000,9/10/2017,1,6:41:13 PM,28:00:00,Brussels,1000,BUCIARELLI,AMANDA,Stockholm,111 29,CLARK,LUCIA
322505000000,325257000000,11/9/2017,5,10:12:37 AM,51:00:00,Brussels,1000,KURBIB,SARGET,Frankfurt,60316,ROSALES,FRANKIE
322505000000,325257000000,6/5/2017,2,6:09:23 AM,22:00,Brussels,1201,HYRONS,ELMENSER,Stockholm,112 52,CLARK,HASAN
322501000000,325257000000,2/28/2016,1,4:01:19 PM,38:00:00,Brussels,1050,KESHRI,JETENDRA,Stockholm,114 60,WILLIAMSON,ANISA
322501000000,325257000000,5/30/2016,2,4:36:07 AM,7:00,Brussels,1000,MCONDILE,SMAMBAZ,Turin,10129,SHELTON,SPENCER
322501000000,325257000000,1/11/2016,2,4:16:42 AM,7:00,Brussels,1081,TENNBY,FAVRO,Birmingham,B5 4RT,WHEELER,LAYTON
322502000000,325256000000,7/12/2016,3,6:11:15 PM,15:00,Brussels,1000,BOHO,SHAKRAM,Stockholm,113 53,GRAHAM,ANISA
